review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
"I Think they are good.  I see a lot of negative reviews regarding no value on them.  I gave many out as gifts especially at Christmas time.  I hope they worked but, I don't think the recipient would tell me if they did not work.  I may keep 1 for myself and I will update this review. ","Reviewed in the United States on May 1, 2019",Amazon,697,"['I Think they are good.', 'I see a lot of negative reviews regarding no value on them.', 'I gave many out as gifts especially at Christmas time.', ""I hope they worked but, I don't think the recipient would tell me if they did not work."", 'I may keep 1 for myself and I will update this review.']",1,"I see a lot of negative reviews regarding no value on them., ",59,
"I Think they are good.  I see a lot of negative reviews regarding no value on them.  I gave many out as gifts especially at Christmas time.  I hope they worked but, I don't think the recipient would tell me if they did not work.  I may keep 1 for myself and I will update this review. ","Reviewed in the United States on May 1, 2019",Amazon,697,"['I Think they are good.', 'I see a lot of negative reviews regarding no value on them.', 'I gave many out as gifts especially at Christmas time.', ""I hope they worked but, I don't think the recipient would tell me if they did not work."", 'I may keep 1 for myself and I will update this review.']",2,"I gave many out as gifts especially at Christmas time., ",54,
"I Think they are good.  I see a lot of negative reviews regarding no value on them.  I gave many out as gifts especially at Christmas time.  I hope they worked but, I don't think the recipient would tell me if they did not work.  I may keep 1 for myself and I will update this review. ","Reviewed in the United States on May 1, 2019",Amazon,697,"['I Think they are good.', 'I see a lot of negative reviews regarding no value on them.', 'I gave many out as gifts especially at Christmas time.', ""I hope they worked but, I don't think the recipient would tell me if they did not work."", 'I may keep 1 for myself and I will update this review.']",3,"I hope they worked but, I dont think the recipient would tell me if they did not work., ",87,
"I Think they are good.  I see a lot of negative reviews regarding no value on them.  I gave many out as gifts especially at Christmas time.  I hope they worked but, I don't think the recipient would tell me if they did not work.  I may keep 1 for myself and I will update this review. ","Reviewed in the United States on May 1, 2019",Amazon,697,"['I Think they are good.', 'I see a lot of negative reviews regarding no value on them.', 'I gave many out as gifts especially at Christmas time.', ""I hope they worked but, I don't think the recipient would tell me if they did not work."", 'I may keep 1 for myself and I will update this review.']",4,"I may keep  for myself and I will update this review., ",54,
"Perfect for dividing up Used for teachers gifts.  Love having these on hand Perfect for spouting up and putting in cards, baskets when I need a quick gift Teachers love coffee and it's always nice to let them know how appreciated they are","Reviewed in the United States on February 15, 2020",Amazon,698,"['Perfect for dividing up Used for teachers gifts.', ""Love having these on hand Perfect for spouting up and putting in cards, baskets when I need a quick gift Teachers love coffee and it's always nice to let them know how appreciated they are""]",0,"Perfect for dividing up Used for teachers gifts., ",48,
"Perfect for dividing up Used for teachers gifts.  Love having these on hand Perfect for spouting up and putting in cards, baskets when I need a quick gift Teachers love coffee and it's always nice to let them know how appreciated they are","Reviewed in the United States on February 15, 2020",Amazon,698,"['Perfect for dividing up Used for teachers gifts.', ""Love having these on hand Perfect for spouting up and putting in cards, baskets when I need a quick gift Teachers love coffee and it's always nice to let them know how appreciated they are""]",1,"Love having these on hand Perfect for spouting up and putting in cards, baskets when I need a quick gift Teachers love coffee and its always nice to let them know how appreciated they are, ",188,
"Cards, BUT sticky bugger film on them.  They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting.  I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.  My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them. ","Reviewed in the United States on November 8, 2017",Amazon,699,"['Cards, BUT sticky bugger film on them.', ""They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting."", 'I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.', ""My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them.""]",0,"Cards, BUT sticky bugger film on them., ",38,
"Cards, BUT sticky bugger film on them.  They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting.  I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.  My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them. ","Reviewed in the United States on November 8, 2017",Amazon,699,"['Cards, BUT sticky bugger film on them.', ""They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting."", 'I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.', ""My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them.""]",1,"They are Starbucks, so theyre good  BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting., ",154,
"Cards, BUT sticky bugger film on them.  They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting.  I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.  My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them. ","Reviewed in the United States on November 8, 2017",Amazon,699,"['Cards, BUT sticky bugger film on them.', ""They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting."", 'I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.', ""My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them.""]",2,"I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross., ",103,
"Cards, BUT sticky bugger film on them.  They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting.  I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.  My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them. ","Reviewed in the United States on November 8, 2017",Amazon,699,"['Cards, BUT sticky bugger film on them.', ""They are Starbucks, so they're good - BUT I wish they had the amount on them AND they were stuck together with what looks like buggers and are disgusting."", 'I have tried to clean them to the best of my ability, but they still look kind of gross and feel gross.', ""My iTunes cards are much cleaner, so I'm kind of sad that the gifts I'm giving this year have a gross film on them.""]",3,"My iTunes cards are much cleaner, so Im kind of sad that the gifts Im giving this year have a gross film on them., ",115,
"Convenient.  No complaints.  The cards were loaded like they're supposed to be.  I checked them before gifting them to my delivery people.  The amount isn't printed on each card, but it wasn't an issue.  I took a fine print black sharpie and neatly wrote 10 on each card. ","Reviewed in the United States on December 12, 2018",Amazon,700,"['Convenient.', 'No complaints.', ""The cards were loaded like they're supposed to be."", 'I checked them before gifting them to my delivery people.', ""The amount isn't printed on each card, but it wasn't an issue."", 'I took a fine print black sharpie and neatly wrote 10 on each card.']",0,"Convenient., ",11,
"Convenient.  No complaints.  The cards were loaded like they're supposed to be.  I checked them before gifting them to my delivery people.  The amount isn't printed on each card, but it wasn't an issue.  I took a fine print black sharpie and neatly wrote 10 on each card. ","Reviewed in the United States on December 12, 2018",Amazon,700,"['Convenient.', 'No complaints.', ""The cards were loaded like they're supposed to be."", 'I checked them before gifting them to my delivery people.', ""The amount isn't printed on each card, but it wasn't an issue."", 'I took a fine print black sharpie and neatly wrote 10 on each card.']",1,"No complaints., ",14,
"Convenient.  No complaints.  The cards were loaded like they're supposed to be.  I checked them before gifting them to my delivery people.  The amount isn't printed on each card, but it wasn't an issue.  I took a fine print black sharpie and neatly wrote 10 on each card. ","Reviewed in the United States on December 12, 2018",Amazon,700,"['Convenient.', 'No complaints.', ""The cards were loaded like they're supposed to be."", 'I checked them before gifting them to my delivery people.', ""The amount isn't printed on each card, but it wasn't an issue."", 'I took a fine print black sharpie and neatly wrote 10 on each card.']",2,"The cards were loaded like theyre supposed to be., ",50,
"Convenient.  No complaints.  The cards were loaded like they're supposed to be.  I checked them before gifting them to my delivery people.  The amount isn't printed on each card, but it wasn't an issue.  I took a fine print black sharpie and neatly wrote 10 on each card. ","Reviewed in the United States on December 12, 2018",Amazon,700,"['Convenient.', 'No complaints.', ""The cards were loaded like they're supposed to be."", 'I checked them before gifting them to my delivery people.', ""The amount isn't printed on each card, but it wasn't an issue."", 'I took a fine print black sharpie and neatly wrote 10 on each card.']",3,"I checked them before gifting them to my delivery people., ",57,
"Convenient.  No complaints.  The cards were loaded like they're supposed to be.  I checked them before gifting them to my delivery people.  The amount isn't printed on each card, but it wasn't an issue.  I took a fine print black sharpie and neatly wrote 10 on each card. ","Reviewed in the United States on December 12, 2018",Amazon,700,"['Convenient.', 'No complaints.', ""The cards were loaded like they're supposed to be."", 'I checked them before gifting them to my delivery people.', ""The amount isn't printed on each card, but it wasn't an issue."", 'I took a fine print black sharpie and neatly wrote 10 on each card.']",4,"The amount isnt printed on each card, but it wasnt an issue., ",62,
"Convenient.  No complaints.  The cards were loaded like they're supposed to be.  I checked them before gifting them to my delivery people.  The amount isn't printed on each card, but it wasn't an issue.  I took a fine print black sharpie and neatly wrote 10 on each card. ","Reviewed in the United States on December 12, 2018",Amazon,700,"['Convenient.', 'No complaints.', ""The cards were loaded like they're supposed to be."", 'I checked them before gifting them to my delivery people.', ""The amount isn't printed on each card, but it wasn't an issue."", 'I took a fine print black sharpie and neatly wrote 10 on each card.']",5,"I took a fine print black sharpie and neatly wrote  on each card., ",67,
"GOOD FOR GIFTS.  Didn't like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way.  Got them as gifts for some friends and it was really nice. ","Reviewed in the United States on January 17, 2020",Amazon,701,"['GOOD FOR GIFTS.', ""Didn't like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way."", 'Got them as gifts for some friends and it was really nice.']",0,"GOOD FOR GIFTS., ",15,
"GOOD FOR GIFTS.  Didn't like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way.  Got them as gifts for some friends and it was really nice. ","Reviewed in the United States on January 17, 2020",Amazon,701,"['GOOD FOR GIFTS.', ""Didn't like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way."", 'Got them as gifts for some friends and it was really nice.']",1,"Didnt like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way., ",138,
"GOOD FOR GIFTS.  Didn't like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way.  Got them as gifts for some friends and it was really nice. ","Reviewed in the United States on January 17, 2020",Amazon,701,"['GOOD FOR GIFTS.', ""Didn't like that the dollar amount was not present on the card, but I put some washi tape and wrote it on, so it was pretty cute that way."", 'Got them as gifts for some friends and it was really nice.']",2,"Got them as gifts for some friends and it was really nice., ",58,
"Great for multiple gifts.  Great to buy if you want to give multiple gifts.  I just don't like that they are ""taped"" together.  When you try to separate them, the appearance of the card ends up ugly with bubbles. ","Reviewed in the United States on January 4, 2020",Amazon,702,"['Great for multiple gifts.', 'Great to buy if you want to give multiple gifts.', 'I just don\'t like that they are ""taped"" together.', 'When you try to separate them, the appearance of the card ends up ugly with bubbles.']",0,"Great for multiple gifts., ",25,
"Great for multiple gifts.  Great to buy if you want to give multiple gifts.  I just don't like that they are ""taped"" together.  When you try to separate them, the appearance of the card ends up ugly with bubbles. ","Reviewed in the United States on January 4, 2020",Amazon,702,"['Great for multiple gifts.', 'Great to buy if you want to give multiple gifts.', 'I just don\'t like that they are ""taped"" together.', 'When you try to separate them, the appearance of the card ends up ugly with bubbles.']",1,"Great to buy if you want to give multiple gifts., ",48,
"Great for multiple gifts.  Great to buy if you want to give multiple gifts.  I just don't like that they are ""taped"" together.  When you try to separate them, the appearance of the card ends up ugly with bubbles. ","Reviewed in the United States on January 4, 2020",Amazon,702,"['Great for multiple gifts.', 'Great to buy if you want to give multiple gifts.', 'I just don\'t like that they are ""taped"" together.', 'When you try to separate them, the appearance of the card ends up ugly with bubbles.']",2,"I just dont like that they are taped together., ",49,
"Great for multiple gifts.  Great to buy if you want to give multiple gifts.  I just don't like that they are ""taped"" together.  When you try to separate them, the appearance of the card ends up ugly with bubbles. ","Reviewed in the United States on January 4, 2020",Amazon,702,"['Great for multiple gifts.', 'Great to buy if you want to give multiple gifts.', 'I just don\'t like that they are ""taped"" together.', 'When you try to separate them, the appearance of the card ends up ugly with bubbles.']",3,"When you try to separate them, the appearance of the card ends up ugly with bubbles., ",84,
Secret Santa Starbucks.  Exactly what I was looking for.  This saved time searching for parking and money to put in a meter to any local Starbucks in my area.  I had no problem with the adhesive that others have mentioned.  I called to make sure the cards were in fact loaded and all was good to go. ,"Reviewed in the United States on December 20, 2016",Amazon,703,"['Secret Santa Starbucks.', 'Exactly what I was looking for.', 'This saved time searching for parking and money to put in a meter to any local Starbucks in my area.', 'I had no problem with the adhesive that others have mentioned.', 'I called to make sure the cards were in fact loaded and all was good to go.']",0,"Secret Santa Starbucks., ",23,
Secret Santa Starbucks.  Exactly what I was looking for.  This saved time searching for parking and money to put in a meter to any local Starbucks in my area.  I had no problem with the adhesive that others have mentioned.  I called to make sure the cards were in fact loaded and all was good to go. ,"Reviewed in the United States on December 20, 2016",Amazon,703,"['Secret Santa Starbucks.', 'Exactly what I was looking for.', 'This saved time searching for parking and money to put in a meter to any local Starbucks in my area.', 'I had no problem with the adhesive that others have mentioned.', 'I called to make sure the cards were in fact loaded and all was good to go.']",1,"Exactly what I was looking for., ",31,
Secret Santa Starbucks.  Exactly what I was looking for.  This saved time searching for parking and money to put in a meter to any local Starbucks in my area.  I had no problem with the adhesive that others have mentioned.  I called to make sure the cards were in fact loaded and all was good to go. ,"Reviewed in the United States on December 20, 2016",Amazon,703,"['Secret Santa Starbucks.', 'Exactly what I was looking for.', 'This saved time searching for parking and money to put in a meter to any local Starbucks in my area.', 'I had no problem with the adhesive that others have mentioned.', 'I called to make sure the cards were in fact loaded and all was good to go.']",2,"This saved time searching for parking and money to put in a meter to any local Starbucks in my area., ",100,
Secret Santa Starbucks.  Exactly what I was looking for.  This saved time searching for parking and money to put in a meter to any local Starbucks in my area.  I had no problem with the adhesive that others have mentioned.  I called to make sure the cards were in fact loaded and all was good to go. ,"Reviewed in the United States on December 20, 2016",Amazon,703,"['Secret Santa Starbucks.', 'Exactly what I was looking for.', 'This saved time searching for parking and money to put in a meter to any local Starbucks in my area.', 'I had no problem with the adhesive that others have mentioned.', 'I called to make sure the cards were in fact loaded and all was good to go.']",3,"I had no problem with the adhesive that others have mentioned., ",62,
Secret Santa Starbucks.  Exactly what I was looking for.  This saved time searching for parking and money to put in a meter to any local Starbucks in my area.  I had no problem with the adhesive that others have mentioned.  I called to make sure the cards were in fact loaded and all was good to go. ,"Reviewed in the United States on December 20, 2016",Amazon,703,"['Secret Santa Starbucks.', 'Exactly what I was looking for.', 'This saved time searching for parking and money to put in a meter to any local Starbucks in my area.', 'I had no problem with the adhesive that others have mentioned.', 'I called to make sure the cards were in fact loaded and all was good to go.']",4,"I called to make sure the cards were in fact loaded and all was good to go., ",75,
No balance.  These cards did not have any balance on them,"Reviewed in the United States on December 25, 2019",Amazon,704,"['No balance.', 'These cards did not have any balance on them']",0,"No balance., ",11,
No balance.  These cards did not have any balance on them,"Reviewed in the United States on December 25, 2019",Amazon,704,"['No balance.', 'These cards did not have any balance on them']",1,"These cards did not have any balance on them, ",44,
"The cards stop working.  I ordered these and had no problem with the first 2 cards.  The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".  So, I lost 20 dollars because of these 2 cards.  When Starbucks was called, they told me they couldn't do anything to help. ","Reviewed in the United States on March 6, 2019",Amazon,705,"['The cards stop working.', 'I ordered these and had no problem with the first 2 cards.', 'The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".', 'So, I lost 20 dollars because of these 2 cards.', ""When Starbucks was called, they told me they couldn't do anything to help.""]",0,"The cards stop working., ",23,
"The cards stop working.  I ordered these and had no problem with the first 2 cards.  The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".  So, I lost 20 dollars because of these 2 cards.  When Starbucks was called, they told me they couldn't do anything to help. ","Reviewed in the United States on March 6, 2019",Amazon,705,"['The cards stop working.', 'I ordered these and had no problem with the first 2 cards.', 'The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".', 'So, I lost 20 dollars because of these 2 cards.', ""When Starbucks was called, they told me they couldn't do anything to help.""]",1,"I ordered these and had no problem with the first  cards., ",58,
"The cards stop working.  I ordered these and had no problem with the first 2 cards.  The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".  So, I lost 20 dollars because of these 2 cards.  When Starbucks was called, they told me they couldn't do anything to help. ","Reviewed in the United States on March 6, 2019",Amazon,705,"['The cards stop working.', 'I ordered these and had no problem with the first 2 cards.', 'The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".', 'So, I lost 20 dollars because of these 2 cards.', ""When Starbucks was called, they told me they couldn't do anything to help.""]",2,"The second  randomly inactivated and when I was purchasing at a Starbucks and I was told they were invalid., ",110,
"The cards stop working.  I ordered these and had no problem with the first 2 cards.  The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".  So, I lost 20 dollars because of these 2 cards.  When Starbucks was called, they told me they couldn't do anything to help. ","Reviewed in the United States on March 6, 2019",Amazon,705,"['The cards stop working.', 'I ordered these and had no problem with the first 2 cards.', 'The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".', 'So, I lost 20 dollars because of these 2 cards.', ""When Starbucks was called, they told me they couldn't do anything to help.""]",3,"So, I lost  dollars because of these  cards., ",47,
"The cards stop working.  I ordered these and had no problem with the first 2 cards.  The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".  So, I lost 20 dollars because of these 2 cards.  When Starbucks was called, they told me they couldn't do anything to help. ","Reviewed in the United States on March 6, 2019",Amazon,705,"['The cards stop working.', 'I ordered these and had no problem with the first 2 cards.', 'The second 2 randomly inactivated and when I was purchasing at a Starbucks and I was told they were ""invalid"".', 'So, I lost 20 dollars because of these 2 cards.', ""When Starbucks was called, they told me they couldn't do anything to help.""]",4,"When Starbucks was called, they told me they couldnt do anything to help., ",74,
"made it easy, didn't have to go the store to buy.  used these as gifts for a baby shower, everyone loves starbucks, made it easy , didn't have to go the store to buy them","Reviewed in the United States on September 8, 2017",Amazon,706,"[""made it easy, didn't have to go the store to buy."", ""used these as gifts for a baby shower, everyone loves starbucks, made it easy , didn't have to go the store to buy them""]",0,"made it easy, didnt have to go the store to buy., ",49,
"made it easy, didn't have to go the store to buy.  used these as gifts for a baby shower, everyone loves starbucks, made it easy , didn't have to go the store to buy them","Reviewed in the United States on September 8, 2017",Amazon,706,"[""made it easy, didn't have to go the store to buy."", ""used these as gifts for a baby shower, everyone loves starbucks, made it easy , didn't have to go the store to buy them""]",1,"used these as gifts for a baby shower, everyone loves starbucks, made it easy , didnt have to go the store to buy them, ",119,
Convenient to order online.  Who can go wrong with Starbucks gift cards Everyone loved them. ,"Reviewed in the United States on January 4, 2019",Amazon,707,"['Convenient to order online.', 'Who can go wrong with Starbucks gift cards Everyone loved them.']",0,"Convenient to order online., ",27,
Convenient to order online.  Who can go wrong with Starbucks gift cards Everyone loved them. ,"Reviewed in the United States on January 4, 2019",Amazon,707,"['Convenient to order online.', 'Who can go wrong with Starbucks gift cards Everyone loved them.']",1,"Who can go wrong with Starbucks gift cards Everyone loved them., ",63,
Coffee please.  It's Starbucks so it doesn't need a review LOL,"Reviewed in the United States on February 21, 2020",Amazon,708,"['Coffee please.', ""It's Starbucks so it doesn't need a review LOL""]",0,"Coffee please., ",14,
Coffee please.  It's Starbucks so it doesn't need a review LOL,"Reviewed in the United States on February 21, 2020",Amazon,708,"['Coffee please.', ""It's Starbucks so it doesn't need a review LOL""]",1,"Its Starbucks so it doesnt need a review LOL, ",46,
Worked great.  What can I say - they are gift cards and they worked.  no problems at all.  Nice to keep a few of these around for small gifts for teachers and care givers. ,"Reviewed in the United States on July 1, 2014",Amazon,709,"['Worked great.', 'What can I say - they are gift cards and they worked.', 'no problems at all.', 'Nice to keep a few of these around for small gifts for teachers and care givers.']",0,"Worked great., ",13,
Worked great.  What can I say - they are gift cards and they worked.  no problems at all.  Nice to keep a few of these around for small gifts for teachers and care givers. ,"Reviewed in the United States on July 1, 2014",Amazon,709,"['Worked great.', 'What can I say - they are gift cards and they worked.', 'no problems at all.', 'Nice to keep a few of these around for small gifts for teachers and care givers.']",1,"What can I say  they are gift cards and they worked., ",53,
Worked great.  What can I say - they are gift cards and they worked.  no problems at all.  Nice to keep a few of these around for small gifts for teachers and care givers. ,"Reviewed in the United States on July 1, 2014",Amazon,709,"['Worked great.', 'What can I say - they are gift cards and they worked.', 'no problems at all.', 'Nice to keep a few of these around for small gifts for teachers and care givers.']",2,"no problems at all., ",19,
Worked great.  What can I say - they are gift cards and they worked.  no problems at all.  Nice to keep a few of these around for small gifts for teachers and care givers. ,"Reviewed in the United States on July 1, 2014",Amazon,709,"['Worked great.', 'What can I say - they are gift cards and they worked.', 'no problems at all.', 'Nice to keep a few of these around for small gifts for teachers and care givers.']",3,"Nice to keep a few of these around for small gifts for teachers and care givers., ",80,
Four Stars.  Gave as a gift,"Reviewed in the United States on May 8, 2018",Amazon,710,"['Four Stars.', 'Gave as a gift']",0,"Four Stars., ",11,
Four Stars.  Gave as a gift,"Reviewed in the United States on May 8, 2018",Amazon,710,"['Four Stars.', 'Gave as a gift']",1,"Gave as a gift, ",14,
"Five Stars.  Delivery was faster than expected, all cards were working. ","Reviewed in the United States on February 17, 2018",Amazon,711,"['Five Stars.', 'Delivery was faster than expected, all cards were working.']",0,"Five Stars., ",11,
"Five Stars.  Delivery was faster than expected, all cards were working. ","Reviewed in the United States on February 17, 2018",Amazon,711,"['Five Stars.', 'Delivery was faster than expected, all cards were working.']",1,"Delivery was faster than expected, all cards were working., ",58,
This is an awesome set.  So easy and great stocking stuffers. ,"Reviewed in the United States on December 9, 2017",Amazon,712,"['This is an awesome set.', 'So easy and great stocking stuffers.']",0,"This is an awesome set., ",23,
This is an awesome set.  So easy and great stocking stuffers. ,"Reviewed in the United States on December 9, 2017",Amazon,712,"['This is an awesome set.', 'So easy and great stocking stuffers.']",1,"So easy and great stocking stuffers., ",36,
They loved it.  Great gift,"Reviewed in the United States on January 6, 2019",Amazon,713,"['They loved it.', 'Great gift']",0,"They loved it., ",14,
They loved it.  Great gift,"Reviewed in the United States on January 6, 2019",Amazon,713,"['They loved it.', 'Great gift']",1,"Great gift, ",10,
Thank you,"Reviewed in the United States on December 26, 2018",Amazon,714,['Thank you'],0,"Thank you, ",9,
"Five Stars.  Great for the price, great quality. ","Reviewed in the United States on May 10, 2018",Amazon,715,"['Five Stars.', 'Great for the price, great quality.']",0,"Five Stars., ",11,
"Five Stars.  Great for the price, great quality. ","Reviewed in the United States on May 10, 2018",Amazon,715,"['Five Stars.', 'Great for the price, great quality.']",1,"Great for the price, great quality., ",35,
Three Stars.  They work. ,"Reviewed in the United States on March 1, 2016",Amazon,716,"['Three Stars.', 'They work.']",0,"Three Stars., ",12,
Three Stars.  They work. ,"Reviewed in the United States on March 1, 2016",Amazon,716,"['Three Stars.', 'They work.']",1,"They work., ",10,
Great product.  Very pleased with product. ,"Reviewed in the United States on July 25, 2019",Amazon,717,"['Great product.', 'Very pleased with product.']",0,"Great product., ",14,
Great product.  Very pleased with product. ,"Reviewed in the United States on July 25, 2019",Amazon,717,"['Great product.', 'Very pleased with product.']",1,"Very pleased with product., ",26,
Spent 40 was only able to use 30.  4 pack of 10 cards.  1 cards UPC was torn off.  The rest were ready to use. ,"Reviewed in the United States on November 21, 2019",Amazon,718,"['Spent 40 was only able to use 30.', '4 pack of 10 cards.', '1 cards UPC was torn off.', 'The rest were ready to use.']",0,"Spent  was only able to use ., ",33,
Spent 40 was only able to use 30.  4 pack of 10 cards.  1 cards UPC was torn off.  The rest were ready to use. ,"Reviewed in the United States on November 21, 2019",Amazon,718,"['Spent 40 was only able to use 30.', '4 pack of 10 cards.', '1 cards UPC was torn off.', 'The rest were ready to use.']",1," pack of  cards., ",19,
Spent 40 was only able to use 30.  4 pack of 10 cards.  1 cards UPC was torn off.  The rest were ready to use. ,"Reviewed in the United States on November 21, 2019",Amazon,718,"['Spent 40 was only able to use 30.', '4 pack of 10 cards.', '1 cards UPC was torn off.', 'The rest were ready to use.']",2," cards UPC was torn off., ",25,
Spent 40 was only able to use 30.  4 pack of 10 cards.  1 cards UPC was torn off.  The rest were ready to use. ,"Reviewed in the United States on November 21, 2019",Amazon,718,"['Spent 40 was only able to use 30.', '4 pack of 10 cards.', '1 cards UPC was torn off.', 'The rest were ready to use.']",3,"The rest were ready to use., ",27,
Five Stars.  Family loves these,"Reviewed in the United States on December 1, 2017",Amazon,719,"['Five Stars.', 'Family loves these']",0,"Five Stars., ",11,
Five Stars.  Family loves these,"Reviewed in the United States on December 1, 2017",Amazon,719,"['Five Stars.', 'Family loves these']",1,"Family loves these, ",18,
Five Stars.  Great gift,"Reviewed in the United States on June 18, 2018",Amazon,720,"['Five Stars.', 'Great gift']",0,"Five Stars., ",11,
Five Stars.  Great gift,"Reviewed in the United States on June 18, 2018",Amazon,720,"['Five Stars.', 'Great gift']",1,"Great gift, ",10,
Five Stars.  christmas gifts. ,"Reviewed in the United States on April 29, 2018",Amazon,721,"['Five Stars.', 'christmas gifts.']",0,"Five Stars., ",11,
Five Stars.  christmas gifts. ,"Reviewed in the United States on April 29, 2018",Amazon,721,"['Five Stars.', 'christmas gifts.']",1,"christmas gifts., ",16,
cool.  easy,"Reviewed in the United States on July 25, 2019",Amazon,722,"['cool.', 'easy']",0,"cool., ",5,
cool.  easy,"Reviewed in the United States on July 25, 2019",Amazon,722,"['cool.', 'easy']",1,"easy, ",4,
"these are not 'gift cards'.  not ""perfect"" for gifts because they are just plastic recyclable cards and are extremely ugly.  don't buy these if you are planning to give these to other people","Reviewed in the United States on December 19, 2019",Amazon,723,"[""these are not 'gift cards'."", 'not ""perfect"" for gifts because they are just plastic recyclable cards and are extremely ugly.', ""don't buy these if you are planning to give these to other people""]",0,"these are not gift cards., ",27,
"these are not 'gift cards'.  not ""perfect"" for gifts because they are just plastic recyclable cards and are extremely ugly.  don't buy these if you are planning to give these to other people","Reviewed in the United States on December 19, 2019",Amazon,723,"[""these are not 'gift cards'."", 'not ""perfect"" for gifts because they are just plastic recyclable cards and are extremely ugly.', ""don't buy these if you are planning to give these to other people""]",1,"not perfect for gifts because they are just plastic recyclable cards and are extremely ugly., ",94,
"these are not 'gift cards'.  not ""perfect"" for gifts because they are just plastic recyclable cards and are extremely ugly.  don't buy these if you are planning to give these to other people","Reviewed in the United States on December 19, 2019",Amazon,723,"[""these are not 'gift cards'."", 'not ""perfect"" for gifts because they are just plastic recyclable cards and are extremely ugly.', ""don't buy these if you are planning to give these to other people""]",2,"dont buy these if you are planning to give these to other people, ",65,
"Mmmmm.  No worries, no problems, and just as expected. ","Reviewed in the United States on February 3, 2016",Amazon,724,"['Mmmmm.', 'No worries, no problems, and just as expected.']",0,"Mmmmm., ",6,
"Mmmmm.  No worries, no problems, and just as expected. ","Reviewed in the United States on February 3, 2016",Amazon,724,"['Mmmmm.', 'No worries, no problems, and just as expected.']",1,"No worries, no problems, and just as expected., ",46,
Nothing on the card.  Ordered this for my nieces for xmas.  One of the cards didnt have anything on it when they went to purchase.  Extremely disappointed and don't recommend this. ,"Reviewed in the United States on December 29, 2018",Amazon,725,"['Nothing on the card.', 'Ordered this for my nieces for xmas.', 'One of the cards didnt have anything on it when they went to purchase.', ""Extremely disappointed and don't recommend this.""]",0,"Nothing on the card., ",20,
Nothing on the card.  Ordered this for my nieces for xmas.  One of the cards didnt have anything on it when they went to purchase.  Extremely disappointed and don't recommend this. ,"Reviewed in the United States on December 29, 2018",Amazon,725,"['Nothing on the card.', 'Ordered this for my nieces for xmas.', 'One of the cards didnt have anything on it when they went to purchase.', ""Extremely disappointed and don't recommend this.""]",1,"Ordered this for my nieces for xmas., ",36,
